CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,ZeroBalance,CreditScoreCategory,ZeroBalanceFlag,InactiveWithBalance,BalanceToSalaryRatio,ProductDiversity,HighRiskGeography,AccountHealthScore,SeniorCustomer,Geography_Germany,Geography_Spain,AgeGroup_Senior,AgeGroup_Young,Tenure_Loyal,Tenure_New,BalanceCat_1-50K,BalanceCat_50K-100K,BalanceCat_100K-150K,BalanceCat_150K+,ActiveBalCat_Active + Zero Balance,ActiveBalCat_Inactive + Has Balance,ActiveBalCat_Inactive + Zero Balance
-1.188032215826296,1,0.6700768175813473,-1.3866641388688534,-0.17091672639525038,1,1,0,-0.67390979398397,0,1,0,1,-0.02720203158355748,1,0,2,0,False,False,False,False,False,True,False,True,False,False,False,True,False
0.41668222135873956,1,-0.3749328399790146,0.33949169951393476,-1.2260588112551243,2,0,1,1.365868909212494,1,3,1,0,-0.036842677485864034,2,0,2,0,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.4115574881561175,0,0.10007154982114991,0.6847228671904925,0.8363923242420753,2,1,0,-1.5632120216997645,0,2,0,1,0.0770293218214483,2,1,3,0,True,False,False,False,True,False,False,False,True,False,False,True,False
0.41668222135873956,1,-0.8499372297791791,0.6847228671904925,0.39889721722195054,2,0,0,0.9907048610709884,0,3,0,1,-0.0310477576802793,2,1,2,0,True,False,False,False,True,False,False,False,True,False,False,True,False
0.08538633755279673,1,-0.46993371793904753,1.3751852025436078,0.9323449180053428,2,1,0,1.3797385889267622,0,2,0,1,-0.030105369680114385,2,1,3,0,True,False,False,False,True,False,False,False,True,False,False,True,False
0.6237421487374538,0,-0.944938107739212,1.3751852025436078,-1.2260588112551243,2,0,1,-1.6831228219579368,1,3,1,0,-0.036842677485864034,2,0,2,0,False,False,False,True,True,False,False,False,False,False,True,False,False
-0.9499132993407745,1,-1.4199424975393766,-0.6962018035157382,0.6157278601720104,1,1,0,-0.2413992939172362,0,1,0,1,-0.02487276067673548,1,0,2,0,False,True,False,True,False,False,False,False,True,False,False,True,False
0.6755071305821324,0,0.4800750616612815,-0.6962018035157382,0.5320714562955173,1,1,0,-1.2626416531181641,0,3,0,1,-0.0009492122653400372,1,0,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.7014413864863175,1,0.8600785735014131,-0.6962018035157382,0.23861575682873173,1,1,0,-0.6926964885648109,0,2,0,1,-0.0232200489037497,1,0,2,0,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5979114227969603,0,0.1950724277811828,0.33949169951393476,-1.2260588112551243,1,1,0,-0.6028122707201121,1,2,1,0,-0.036842677485864034,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True
1.7936307384271895,1,2.000089109021808,1.0299540348670502,0.9289032433011889,3,0,0,0.9299480694979693,0,5,0,1,-0.02898274211320519,3,1,2,1,True,False,True,False,True,False,False,False,True,False,False,True,False
-0.8670893283892889,0,0.8600785735014131,-0.6962018035157382,-1.2260588112551243,1,1,0,-0.7738910730772014,1,1,1,0,-0.036842677485864034,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.0223842739233246,1,-0.5649345958990805,-0.005739468162622887,1.0361519974093776,1,0,1,-1.5490482629835434,0,1,0,0,0.0787727109329866,1,0,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.898148317496096,0,-1.1349398636592778,0.33949169951393476,-1.2260588112551243,1,0,0,-1.6031500781387122,1,1,1,0,-0.036842677485864034,1,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True
1.0896269853395608,0,0.2900733057412157,1.3751852025436078,-1.2260588112551243,2,1,0,-1.117315171049492,1,4,1,0,-0.036842677485864034,2,0,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True
0.8515080688540395,0,-0.6599354738591133,-0.005739468162622887,-1.2260588112551243,2,1,0,0.556313894978128,1,3,1,0,-0.036842677485864034,2,0,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
1.2552749272425323,1,0.7650776955413803,1.3751852025436078,1.2193907973011344,1,0,1,-1.431307123879159,0,4,0,0,0.040400204598025055,1,0,2,0,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.23555654988421038,0,1.1450812073815118,1.7204163702201654,0.6244050025386199,2,0,0,-1.5192721535515663,0,2,0,1,0.044946394369650235,2,1,2,1,True,False,True,False,True,False,False,False,True,False,False,True,False
-0.7428533719620604,0,0.5750759396213144,-1.0414329711922958,-1.2260588112551243,2,0,0,-1.5387068335963774,1,1,1,0,-0.036842677485864034,2,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0.26138727582470384,0,-0.46993371793904753,-1.3866641388688534,-0.21326789723355455,1,1,1,-1.0305847150282232,0,3,0,0,-0.022933611995879375,1,0,3,0,False,False,False,False,False,True,False,True,False,False,False,False,False
-2.4821567619432603,1,-0.944938107739212,-1.7318953065454112,-0.26780947634256896,2,1,1,-0.8066695442295866,0,1,0,0,-0.026841351937498762,2,0,4,0,False,False,False,True,False,True,False,True,False,False,False,False,False
-1.074149255768003,1,0.955079451461446,1.0299540348670502,0.7248448877693862,2,1,0,-0.9280994038163501,0,1,0,1,-0.013433946148991115,2,1,3,0,True,False,False,False,True,False,False,False,True,False,False,True,False
0.7893900906404252,0,-0.7549363518191462,-0.6962018035157382,0.10190128476229499,2,1,0,-0.6892943468488657,0,3,0,1,-0.02453161023067208,2,1,3,0,True,False,False,False,False,False,False,True,False,False,False,True,False
0.7376251087957466,0,0.10007154982114991,0.33949169951393476,0.20536485482129468,2,0,1,0.9271187364667289,0,3,0,0,-0.031616212074970604,2,1,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False
-1.5607400851079816,0,1.0500803294214789,-0.005739468162622887,-1.2260588112551243,4,1,1,-0.276714414491564,1,1,1,0,-0.036842677485864034,3,0,3,1,False,True,True,False,False,False,False,False,False,False,True,False,False
0.3752702358829967,0,-0.46993371793904753,1.3751852025436078,0.7880366421562407,1,1,0,1.7302699449610686,0,3,0,1,-0.031190932528609387,1,0,2,0,False,False,False,False,True,False,False,False,True,False,False,True,False
1.0378620034948822,0,0.8600785735014131,-0.35097063583918053,-1.2260588112551243,1,0,1,-1.2133942345841935,1,4,1,0,-0.036842677485864034,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.898148317496096,0,-0.5649345958990805,-0.35097063583918053,0.9561286061525909,1,1,0,-0.6377085990739846,0,1,0,1,-0.017559485804703092,1,0,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False
-1.0948552485058745,1,1.3350829633015777,-0.005739468162622887,0.6106174363318836,1,1,0,1.410523392823918,0,1,0,1,-0.031165647111065113,1,1,2,1,True,False,True,False,False,False,False,False,True,False,False,True,False
-0.9292073066029032,1,-0.46993371793904753,-0.35097063583918053,0.14062345594053088,2,1,1,-1.229924230394417,0,1,0,0,-0.010732116788082276,2,0,4,0,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.825677342913546,1,-0.1849310840589488,1.3751852025436078,1.0146651668406823,3,1,0,0.07712751061573042,0,1,0,1,-0.024833355463083396,3,1,3,0,True,False,False,False,True,False,False,False,True,False,False,True,False
2.000690665805904,1,-1.989947765299574,-1.0414329711922958,1.3579666405661799,1,0,0,0.805934640411253,0,5,0,1,-0.026958622282195813,1,0,1,0,False,False,False,True,False,True,False,False,False,True,False,True,False
-0.09061460071911039,0,-0.2799319620189817,0.33949169951393476,-1.2260588112551243,2,1,1,-0.031260660373175105,1,2,1,0,-0.036842677485864034,2,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False
-1.3226211686224603,1,-0.6599354738591133,-0.35097063583918053,-1.2260588112551243,2,1,0,1.1881281534742811,1,1,1,0,-0.036842677485864034,2,0,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.7842653574378031,1,0.6700768175813473,-1.3866641388688534,-1.2260588112551243,2,1,1,-0.5883769337084938,1,1,1,0,-0.036842677485864034,2,0,3,0,False,False,False,False,False,True,False,False,False,False,True,False,False
0.8100960833782966,0,-0.2799319620189817,1.0299540348670502,0.525305927382188,1,0,0,0.37641254813838176,0,3,0,1,-0.028783754007446486,1,0,1,0,False,False,False,False,True,False,False,False,True,False,False,True,False
-0.5564994373212174,0,2.000089109021808,-1.7318953065454112,0.8892216537326381,1,0,0,-1.5528501846950253,0,2,0,1,0.07346480625139931,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False
1.410569872776568,1,0.005070671861117005,1.7204163702201654,0.5225544817358136,1,1,1,0.025073259757074508,0,4,0,0,-0.027194402932047713,1,0,3,0,False,True,False,False,True,False,False,False,True,False,False,False,False
-0.04920261524336754,0,0.6700768175813473,-0.35097063583918053,-1.2260588112551243,3,1,0,-0.11301619273270629,1,2,1,0,-0.036842677485864034,3,0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.1052082448748102,0,-1.7049451314194752,1.7204163702201654,1.3667298207874332,2,1,0,-1.5779805087076635,0,1,0,1,0.11939435188645615,2,0,3,0,False,False,False,True,True,False,False,False,False,True,False,True,False
0.903273050698718,1,-0.3749328399790146,-0.005739468162622887,1.3626862021375405,2,1,0,1.4250283250441835,0,3,0,1,-0.02887773369881546,2,0,3,0,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.7221473792241889,1,1.4300838412616106,-0.35097063583918053,0.20736732168078467,1,0,0,-1.6425924213371206,0,2,0,1,0.10708573980765258,1,0,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False
0.2303282867178967,1,2.4750934988219724,-1.7318953065454112,-1.2260588112551243,1,1,1,-0.24414978726349304,1,3,1,0,-0.036842677485864034,1,0,2,1,False,False,True,False,False,True,False,False,False,False,True,False,False
0.16821030850428242,0,-0.0899302060989159,0.33949169951393476,1.092340976709089,1,1,1,-0.4494497223537202,0,2,0,0,-0.01934535633088192,1,0,3,0,False,False,False,False,True,False,False,False,True,False,False,False,False
0.7272721124268109,0,0.10007154982114991,0.6847228671904925,-1.2260588112551243,2,1,1,0.3985532433885849,1,3,1,0,-0.036842677485864034,2,0,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False
-1.0637962593990673,1,-0.5649345958990805,0.33949169951393476,-1.2260588112551243,1,1,1,-1.186126692296986,1,1,1,0,-0.036842677485864034,1,0,2,0,False,True,False,False,True,False,False,False,False,False,True,False,False
-1.5503870887390458,0,-0.944938107739212,1.0299540348670502,-1.2260588112551243,2,1,0,0.2255901376755689,1,1,1,0,-0.036842677485864034,2,0,2,0,False,False,False,True,True,False,False,False,False,False,False,False,True
-1.6642700487973388,1,0.005070671861117005,-1.3866641388688534,-1.2260588112551243,3,1,0,1.2441529941315417,1,1,1,0,-0.036842677485864034,3,0,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0.5719771668927752,0,0.4800750616612815,-1.0414329711922958,1.7584945239170708,2,1,0,-0.5985781261338744,0,3,0,1,-0.011373756942738495,2,1,3,0,True,False,False,False,False,True,False,False,False,True,False,True,False
0.6858601269510681,1,-0.2799319620189817,-1.0414329711922958,0.4271173125084836,2,0,1,-0.8816307353298914,0,3,0,0,-0.018080760551819685,2,0,3,0,False,True,False,False,False,True,False,False,True,False,False,False,False
-0.5772054300590889,1,-1.5149433754994095,0.6847228671904925,-1.2260588112551243,2,1,1,1.1922785745012443,1,2,1,0,-0.036842677485864034,2,0,3,0,False,True,False,True,True,False,False,False,False,False,True,False,False
0.8204490797472324,1,2.1900908649418738,-1.0414329711922958,-1.2260588112551243,2,1,1,1.5132883058389526,1,3,1,0,-0.036842677485864034,2,0,3,1,False,True,True,False,False,True,False,False,False,False,True,False,False
0.0646803448149253,0,0.005070671861117005,-0.35097063583918053,0.06280446367223129,1,1,0,-0.04426973166773222,0,2,0,1,-0.029440268293299654,1,0,2,0,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5357934445833461,1,-1.3249416195793435,-0.6962018035157382,-1.2260588112551243,2,1,1,0.3673233092346187,1,2,1,0,-0.036842677485864034,2,0,3,0,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.3287335172046318,0,-0.5649345958990805,-1.0414329711922958,1.466372411197271,2,1,1,-0.6019084051281087,0,2,0,0,-0.013799345638987947,2,0,4,0,False,False,False,False,False,True,False,False,False,True,False,False,False
-0.12167358982591753,0,-0.7549363518191462,-0.6962018035157382,0.35280051037568316,1,0,0,-1.373711943213252,0,2,0,1,0.00517675959256077,1,0,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.5193280996322387,1,0.2900733057412157,-0.6962018035157382,0.939927646019407,2,0,0,0.6183002019039128,0,1,0,1,-0.027898339397831307,2,0,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False
0.44774121046554666,1,-0.0899302060989159,0.6847228671904925,0.7246793933139042,1,1,0,0.23983674783065562,0,3,0,1,-0.02724697984995784,1,0,2,0,False,True,False,False,True,False,False,False,True,False,False,True,False
-2.0680369071858316,0,-0.0899302060989159,1.3751852025436078,-0.23915212897385135,1,1,1,1.1827321700790248,0,1,0,0,-0.033554440706527015,1,1,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False
0.16821030850428242,0,0.10007154982114991,-1.3866641388688534,1.1255687640690097,1,1,0,-1.4052985746145452,0,2,0,1,0.031657153135441686,1,0,2,0,False,True,False,False,False,True,False,False,True,False,False,True,False
1.1517449635531751,0,-1.894946887339541,0.33949169951393476,-1.2260588112551243,2,1,0,-0.7714889046223439,1,4,1,0,-0.036842677485864034,2,0,2,0,False,True,False,True,True,False,False,False,False,False,False,False,True
-0.11132059345698182,1,1.5250847192216435,1.7204163702201654,0.8997879369785532,1,1,0,-1.722475336754207,0,2,0,1,1.174483771559942,1,0,2,1,False,False,True,False,True,False,False,False,True,False,False,True,False
-0.9809722884475817,0,0.6700768175813473,1.7204163702201654,-1.2260588112551243,2,0,0,0.16489055720138757,1,1,1,0,-0.036842677485864034,2,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True
1.9696316766990964,1,3.3301014004622687,1.3751852025436078,0.509651050796578,1,0,1,-0.6785172061053076,0,5,0,0,-0.02091494015092921,1,0,2,1,False,False,True,False,True,False,False,False,True,False,False,False,False
-1.8816829725449886,0,0.8600785735014131,-0.005739468162622887,-1.2260588112551243,1,1,0,1.0604792032501416,1,1,1,0,-0.036842677485864034,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.7428533719620604,1,0.1950724277811828,-1.7318953065454112,1.0492841670479935,1,0,1,-1.5790486817847438,0,1,0,0,0.10117803059671927,1,1,2,0,True,False,False,False,False,True,False,False,True,False,False,False,False
1.2759809199804037,1,0.10007154982114991,1.3751852025436078,0.2670425997958279,2,1,0,1.6025763421719823,0,4,0,1,-0.032492812012716185,2,0,3,0,False,False,False,False,True,False,False,True,False,False,False,True,False
-0.09061460071911039,1,-1.2299407416193107,-1.7318953065454112,-1.2260588112551243,1,0,0,-0.9115076618811617,1,2,1,0,-0.036842677485864034,1,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,True
-0.970619292078646,1,0.2900733057412157,0.33949169951393476,1.6283117054762462,1,1,0,0.8932867438601364,0,1,0,1,-0.026286775573294535,1,0,2,0,False,False,False,False,True,False,False,False,False,True,False,True,False
0.6237421487374538,0,0.5750759396213144,-1.3866641388688534,0.3387731297009646,2,1,0,-0.8567744315497959,0,3,0,1,-0.019583420851377188,2,1,3,0,True,False,False,False,False,True,False,True,False,False,False,True,False
-0.09061460071911039,1,-0.8499372297791791,1.0299540348670502,0.07357139490005926,2,1,0,1.3083094854833606,0,2,0,1,-0.03269089993289332,2,0,3,0,False,False,False,False,True,False,False,True,False,False,False,True,False
-0.1734385716705961,1,-1.1349398636592778,-0.6962018035157382,0.4919296605156518,1,1,0,1.2854159758960118,0,2,0,1,-0.03131288342299177,1,1,2,0,True,False,False,True,False,False,False,False,True,False,False,True,False
1.814336731165061,0,-0.944938107739212,-0.35097063583918053,0.8596861102766847,1,0,1,1.5780097567917937,0,5,0,0,-0.030721262652679514,1,0,2,0,False,True,False,True,False,False,False,False,True,False,False,False,False
-2.2854498309334814,1,-0.3749328399790146,-1.3866641388688534,0.6824120130728469,1,0,0,-1.688550724960167,0,1,0,1,0.32742630054587046,1,0,1,0,False,False,False,False,False,True,False,False,True,False,False,True,False
0.8515080688540395,0,-1.039938985699245,-0.005739468162622887,-1.2260588112551243,2,0,0,-1.5169601623470108,1,3,1,0,-0.036842677485864034,2,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.19414456440846753,1,0.2900733057412157,-0.35097063583918053,0.798328438962899,1,1,0,0.022111538847730778,0,2,0,1,-0.025653993893905894,1,0,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False
-1.1569732267194888,1,-0.0899302060989159,0.33949169951393476,-1.2260588112551243,1,1,1,0.9270510599229818,1,1,1,0,-0.036842677485864034,1,0,2,0,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.3804984990493104,0,0.1950724277811828,0.6847228671904925,1.6619213660753434,1,0,0,-1.4837290607022966,0,2,0,1,0.07306984509100838,1,0,1,0,False,True,False,False,True,False,False,False,False,True,False,True,False
0.5719771668927752,1,-1.799946009379508,1.0299540348670502,-1.2260588112551243,2,1,1,-1.5238159008830388,1,3,1,0,-0.036842677485864034,2,0,3,0,False,True,False,True,True,False,False,False,False,False,True,False,False
-0.11132059345698182,0,-0.8499372297791791,-0.005739468162622887,-0.7092274921866678,1,0,1,0.7276135182228042,0,2,0,0,-0.03480300858285965,1,1,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False
0.6237421487374538,1,0.38507418370124863,-1.0414329711922958,-0.5993422235961444,2,1,1,1.3202660818682013,0,3,0,0,-0.034848402257774094,2,1,4,0,True,False,False,False,False,True,True,False,False,False,False,False,False
0.5409181777859681,0,0.1950724277811828,0.33949169951393476,0.5387045575407843,1,1,0,0.28843583205249246,0,3,0,1,-0.028369820897989617,1,0,2,0,False,False,False,False,True,False,False,False,True,False,False,True,False
0.10609233029066815,0,0.7650776955413803,-1.7318953065454112,0.5315150995712694,1,0,0,1.5452787289896643,0,2,0,1,-0.031633007405175585,1,1,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False
0.12679832302853958,1,0.38507418370124863,-0.35097063583918053,0.18046797167039455,2,1,0,0.8663734568831097,0,2,0,1,-0.03158740476331152,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.8567363320203532,1,-0.5649345958990805,0.6847228671904925,-1.2260588112551243,2,1,0,0.7625785696649141,1,1,1,0,-0.036842677485864034,2,0,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True
0.7893900906404252,1,0.005070671861117005,-0.005739468162622887,0.06796753754281229,2,0,0,1.4168731270985793,0,3,0,1,-0.03285098398425824,2,1,2,0,True,False,False,False,False,False,False,True,False,False,False,True,False
0.27174027219363955,0,-0.46993371793904753,1.7204163702201654,1.5295908116361234,1,1,1,-0.8538589330221353,0,3,0,0,-0.006549387459142187,1,0,3,0,False,True,False,False,True,False,False,False,False,True,False,False,False
-0.970619292078646,1,-0.2799319620189817,-0.6962018035157382,-1.2260588112551243,1,0,1,0.7735221109825309,1,1,1,0,-0.036842677485864034,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.11132059345698182,1,0.005070671861117005,-0.6962018035157382,-1.2260588112551243,1,1,1,0.10930177674868309,1,2,1,0,-0.036842677485864034,1,0,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False
-1.0327372702922604,1,-0.3749328399790146,0.6847228671904925,0.8561423458793331,2,0,0,-0.22315139532514464,0,1,0,1,-0.023473131413139673,2,0,2,0,False,False,False,False,True,False,False,False,True,False,False,True,False
-0.7842653574378031,1,1.2400820853415448,1.0299540348670502,0.7631689733515069,1,0,0,0.2025385998700894,0,1,0,1,-0.026869727375103628,1,0,1,1,False,True,True,False,True,False,False,False,True,False,False,True,False
-0.46332247000079607,1,0.10007154982114991,0.33949169951393476,0.6921660732879789,2,1,0,-0.923677927766235,0,2,0,1,-0.013950789098656774,2,0,3,0,False,False,False,False,True,False,False,False,True,False,False,True,False
0.6237421487374538,0,1.3350829633015777,-0.005739468162622887,0.7612395423574332,1,1,0,0.04705435697241002,0,3,0,1,-0.02601232477531798,1,1,2,1,True,False,True,False,False,False,False,False,True,False,False,True,False
2.0628086440195177,1,-1.039938985699245,1.0299540348670502,-0.1403195143373997,2,1,1,1.648560111710975,0,5,0,0,-0.033722513304637027,2,0,4,0,False,False,False,True,True,False,False,True,False,False,False,False,False
-0.1837915680395318,1,-0.7549363518191462,-1.3866641388688534,-1.2260588112551243,1,1,0,-0.8917274477302606,1,2,1,0,-0.036842677485864034,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
-0.04920261524336754,0,-0.944938107739212,-0.35097063583918053,0.47475290911682955,1,1,0,-1.4696955967751968,0,2,0,1,0.02452178470605279,1,1,2,0,True,False,False,True,False,False,False,False,True,False,False,True,False
-0.2562625426220818,1,-0.0899302060989159,0.6847228671904925,1.0384477313592313,1,1,0,-0.8186638162161013,0,2,0,1,-0.012900007691854402,1,0,2,0,False,False,False,False,True,False,False,False,True,False,False,True,False
0.6755071305821324,0,0.10007154982114991,-0.6962018035157382,-1.2260588112551243,2,0,1,1.1844326304527109,1,3,1,0,-0.036842677485864034,2,0,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False
1.3277459018250823,0,-0.1849310840589488,-1.0414329711922958,0.834830801387637,1,1,1,-1.6246147056477716,0,4,0,0,0.13772482331735436,1,1,3,0,True,False,False,False,False,True,False,False,True,False,False,False,False
-0.16308557530166037,0,-0.6599354738591133,1.0299540348670502,-1.2260588112551243,2,1,1,-1.4017213111204505,1,2,1,0,-0.036842677485864034,2,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False
1.2863339163493395,1,-1.1349398636592778,-0.35097063583918053,-1.2260588112551243,1,1,1,-1.0277686382272013,1,4,1,0,-0.036842677485864034,1,0,2,0,False,True,False,True,False,False,False,False,False,False,True,False,False
